status,source_file,output_file,preset,original_size_bytes,converted_size_bytes,message
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/solid red.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/perfumes/solid red_thumbnail.webp,thumbnail,98158,2448,95.9 KB -> 2.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/solid red.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/perfumes/solid red_card.webp,card,98158,8834,95.9 KB -> 8.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/solid red.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/perfumes/solid red_detail.webp,detail,98158,29660,95.9 KB -> 29.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/solid red.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/perfumes/solid red_hero.webp,hero,98158,55346,95.9 KB -> 54.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/legend bro.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/perfumes/legend bro_thumbnail.webp,thumbnail,88403,2656,86.3 KB -> 2.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/legend bro.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/perfumes/legend bro_card.webp,card,88403,8826,86.3 KB -> 8.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/legend bro.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/perfumes/legend bro_detail.webp,detail,88403,26064,86.3 KB -> 25.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/legend bro.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/perfumes/legend bro_hero.webp,hero,88403,44850,86.3 KB -> 43.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/coconout passion.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/perfumes/coconout passion_thumbnail.webp,thumbnail,85328,5022,83.3 KB -> 4.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/coconout passion.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/perfumes/coconout passion_card.webp,card,85328,15058,83.3 KB -> 14.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/coconout passion.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/perfumes/coconout passion_detail.webp,detail,85328,38652,83.3 KB -> 37.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/coconout passion.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/perfumes/coconout passion_hero.webp,hero,85328,57274,83.3 KB -> 55.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/men in black.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/perfumes/men in black_thumbnail.webp,thumbnail,72167,2372,70.5 KB -> 2.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/men in black.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/perfumes/men in black_card.webp,card,72167,7112,70.5 KB -> 6.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/men in black.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/perfumes/men in black_detail.webp,detail,72167,19694,70.5 KB -> 19.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/men in black.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/perfumes/men in black_hero.webp,hero,72167,34190,70.5 KB -> 33.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/carbon black.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/perfumes/carbon black_thumbnail.webp,thumbnail,81871,2498,80.0 KB -> 2.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/carbon black.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/perfumes/carbon black_card.webp,card,81871,7674,80.0 KB -> 7.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/carbon black.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/perfumes/carbon black_detail.webp,detail,81871,22670,80.0 KB -> 22.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/carbon black.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/perfumes/carbon black_hero.webp,hero,81871,40286,80.0 KB -> 39.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/aqua kiss.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/perfumes/aqua kiss_thumbnail.webp,thumbnail,84786,4732,82.8 KB -> 4.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/aqua kiss.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/perfumes/aqua kiss_card.webp,card,84786,14284,82.8 KB -> 13.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/aqua kiss.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/perfumes/aqua kiss_detail.webp,detail,84786,38112,82.8 KB -> 37.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/perfumes/aqua kiss.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/perfumes/aqua kiss_hero.webp,hero,84786,57308,82.8 KB -> 56.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/gel-condutor-neutro-ultrassom-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/gel-condutor-neutro-ultrassom-1kg_thumbnail.webp,thumbnail,36892,1744,36.0 KB -> 1.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/gel-condutor-neutro-ultrassom-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/gel-condutor-neutro-ultrassom-1kg_card.webp,card,36892,5946,36.0 KB -> 5.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/gel-condutor-neutro-ultrassom-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/gel-condutor-neutro-ultrassom-1kg_detail.webp,detail,36892,17340,36.0 KB -> 16.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/gel-condutor-neutro-ultrassom-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/gel-condutor-neutro-ultrassom-1kg_hero.webp,hero,36892,25804,36.0 KB -> 25.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/creme-de-massagem-neutro-body-care-500g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/creme-de-massagem-neutro-body-care-500g_thumbnail.webp,thumbnail,51645,2788,50.4 KB -> 2.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/creme-de-massagem-neutro-body-care-500g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/creme-de-massagem-neutro-body-care-500g_card.webp,card,51645,8824,50.4 KB -> 8.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/creme-de-massagem-neutro-body-care-500g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/creme-de-massagem-neutro-body-care-500g_detail.webp,detail,51645,25494,50.4 KB -> 24.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/creme-de-massagem-neutro-body-care-500g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/creme-de-massagem-neutro-body-care-500g_hero.webp,hero,51645,37022,50.4 KB -> 36.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ drenagem-oleo-de-massagem-500ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/drenagem-oleo-de-massagem-500ml_thumbnail.webp,thumbnail,49361,2208,48.2 KB -> 2.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ drenagem-oleo-de-massagem-500ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/drenagem-oleo-de-massagem-500ml_card.webp,card,49361,7816,48.2 KB -> 7.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ drenagem-oleo-de-massagem-500ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/drenagem-oleo-de-massagem-500ml_detail.webp,detail,49361,25256,48.2 KB -> 24.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ drenagem-oleo-de-massagem-500ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/drenagem-oleo-de-massagem-500ml_hero.webp,hero,49361,37948,48.2 KB -> 37.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/serum nano vitaminico facil complex - clareador e redutor de melasma.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/serum nano vitaminico facil complex - clareador e redutor de melasma_thumbnail.webp,thumbnail,73002,4258,71.3 KB -> 4.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/serum nano vitaminico facil complex - clareador e redutor de melasma.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/serum nano vitaminico facil complex - clareador e redutor de melasma_card.webp,card,73002,13880,71.3 KB -> 13.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/serum nano vitaminico facil complex - clareador e redutor de melasma.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/serum nano vitaminico facil complex - clareador e redutor de melasma_detail.webp,detail,73002,37770,71.3 KB -> 36.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/serum nano vitaminico facil complex - clareador e redutor de melasma.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/serum nano vitaminico facil complex - clareador e redutor de melasma_hero.webp,hero,73002,53276,71.3 KB -> 52.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/sabonete-iluminador-com-vitamina-c-complex-120ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/sabonete-iluminador-com-vitamina-c-complex-120ml_thumbnail.webp,thumbnail,53384,2184,52.1 KB -> 2.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/sabonete-iluminador-com-vitamina-c-complex-120ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/sabonete-iluminador-com-vitamina-c-complex-120ml_card.webp,card,53384,7586,52.1 KB -> 7.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/sabonete-iluminador-com-vitamina-c-complex-120ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/sabonete-iluminador-com-vitamina-c-complex-120ml_detail.webp,detail,53384,24688,52.1 KB -> 24.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/sabonete-iluminador-com-vitamina-c-complex-120ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/sabonete-iluminador-com-vitamina-c-complex-120ml_hero.webp,hero,53384,36418,52.1 KB -> 35.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ serum-estimulante-de-crescimento-fios-grow-up-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/serum-estimulante-de-crescimento-fios-grow-up-30ml_thumbnail.webp,thumbnail,61771,3670,60.3 KB -> 3.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ serum-estimulante-de-crescimento-fios-grow-up-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/serum-estimulante-de-crescimento-fios-grow-up-30ml_card.webp,card,61771,11354,60.3 KB -> 11.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ serum-estimulante-de-crescimento-fios-grow-up-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/serum-estimulante-de-crescimento-fios-grow-up-30ml_detail.webp,detail,61771,32134,60.3 KB -> 31.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ serum-estimulante-de-crescimento-fios-grow-up-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/serum-estimulante-de-crescimento-fios-grow-up-30ml_hero.webp,hero,61771,46194,60.3 KB -> 45.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/espuma-de-limpeza-remineralizante-microbooster-150ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/espuma-de-limpeza-remineralizante-microbooster-150ml_thumbnail.webp,thumbnail,49148,2416,48.0 KB -> 2.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/espuma-de-limpeza-remineralizante-microbooster-150ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/espuma-de-limpeza-remineralizante-microbooster-150ml_card.webp,card,49148,7936,48.0 KB -> 7.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/espuma-de-limpeza-remineralizante-microbooster-150ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/espuma-de-limpeza-remineralizante-microbooster-150ml_detail.webp,detail,49148,23426,48.0 KB -> 22.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/espuma-de-limpeza-remineralizante-microbooster-150ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/espuma-de-limpeza-remineralizante-microbooster-150ml_hero.webp,hero,49148,35984,48.0 KB -> 35.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/firm-up-firmador-corporal-240ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/firm-up-firmador-corporal-240ml_thumbnail.webp,thumbnail,49565,2516,48.4 KB -> 2.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/firm-up-firmador-corporal-240ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/firm-up-firmador-corporal-240ml_card.webp,card,49565,8580,48.4 KB -> 8.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/firm-up-firmador-corporal-240ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/firm-up-firmador-corporal-240ml_detail.webp,detail,49565,25668,48.4 KB -> 25.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/firm-up-firmador-corporal-240ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/firm-up-firmador-corporal-240ml_hero.webp,hero,49565,37446,48.4 KB -> 36.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ gel-condutor-enzimatico-com-cafeina-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/gel-condutor-enzimatico-com-cafeina-1kg_thumbnail.webp,thumbnail,41585,1692,40.6 KB -> 1.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ gel-condutor-enzimatico-com-cafeina-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/gel-condutor-enzimatico-com-cafeina-1kg_card.webp,card,41585,6190,40.6 KB -> 6.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ gel-condutor-enzimatico-com-cafeina-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/gel-condutor-enzimatico-com-cafeina-1kg_detail.webp,detail,41585,18340,40.6 KB -> 17.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/ gel-condutor-enzimatico-com-cafeina-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/gel-condutor-enzimatico-com-cafeina-1kg_hero.webp,hero,41585,26262,40.6 KB -> 25.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/esfoliante-abrasivo-para-pele-oleosa-basic-clean-200g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/esfoliante-abrasivo-para-pele-oleosa-basic-clean-200g_thumbnail.webp,thumbnail,44148,2148,43.1 KB -> 2.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/esfoliante-abrasivo-para-pele-oleosa-basic-clean-200g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/esfoliante-abrasivo-para-pele-oleosa-basic-clean-200g_card.webp,card,44148,7086,43.1 KB -> 6.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/esfoliante-abrasivo-para-pele-oleosa-basic-clean-200g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/esfoliante-abrasivo-para-pele-oleosa-basic-clean-200g_detail.webp,detail,44148,20098,43.1 KB -> 19.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/esfoliante-abrasivo-para-pele-oleosa-basic-clean-200g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/esfoliante-abrasivo-para-pele-oleosa-basic-clean-200g_hero.webp,hero,44148,29298,43.1 KB -> 28.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/fluido-condutor-radiofrequencia-endermologia-e-ionizacao-eletroterapia-500ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/fluido-condutor-radiofrequencia-endermologia-e-ionizacao-eletroterapia-500ml_thumbnail.webp,thumbnail,46478,2256,45.4 KB -> 2.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/fluido-condutor-radiofrequencia-endermologia-e-ionizacao-eletroterapia-500ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/fluido-condutor-radiofrequencia-endermologia-e-ionizacao-eletroterapia-500ml_card.webp,card,46478,7128,45.4 KB -> 7.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/fluido-condutor-radiofrequencia-endermologia-e-ionizacao-eletroterapia-500ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/fluido-condutor-radiofrequencia-endermologia-e-ionizacao-eletroterapia-500ml_detail.webp,detail,46478,22236,45.4 KB -> 21.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/fluido-condutor-radiofrequencia-endermologia-e-ionizacao-eletroterapia-500ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/fluido-condutor-radiofrequencia-endermologia-e-ionizacao-eletroterapia-500ml_hero.webp,hero,46478,33520,45.4 KB -> 32.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/redutor-creme-desintoxicante-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/redutor-creme-desintoxicante-1kg_thumbnail.webp,thumbnail,60159,3102,58.7 KB -> 3.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/redutor-creme-desintoxicante-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/redutor-creme-desintoxicante-1kg_card.webp,card,60159,10562,58.7 KB -> 10.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/redutor-creme-desintoxicante-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/redutor-creme-desintoxicante-1kg_detail.webp,detail,60159,30528,58.7 KB -> 29.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/redutor-creme-desintoxicante-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/redutor-creme-desintoxicante-1kg_hero.webp,hero,60159,44332,58.7 KB -> 43.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/bruma-iluminadora-com-vitamina-c-120ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/bruma-iluminadora-com-vitamina-c-120ml_thumbnail.webp,thumbnail,54698,2464,53.4 KB -> 2.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/bruma-iluminadora-com-vitamina-c-120ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/bruma-iluminadora-com-vitamina-c-120ml_card.webp,card,54698,7828,53.4 KB -> 7.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/bruma-iluminadora-com-vitamina-c-120ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/bruma-iluminadora-com-vitamina-c-120ml_detail.webp,detail,54698,23882,53.4 KB -> 23.3 KB
